idx,class,orignal_img_path,original_mask_path
6770,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_11.jpg
6771,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_10.jpg
6772,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_7.jpg
6773,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_3.jpg
6774,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_14.jpg
6775,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_2.jpg
6776,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_0.jpg
6777,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_1.jpg
6778,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_9.jpg
6779,ocean,./data/FirstBatch/images/ocean_00000749.jpg,./data/FirstBatch/labels/ocean_00000749_maskSA_8.jpg
6780,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskBox_3.jpg
6781,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_9.jpg
6782,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_8.jpg
6783,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskBox_2.jpg
6784,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskBox_0.jpg
6785,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskBox_1.jpg
6786,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskBox_4.jpg
6787,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_14.jpg
6788,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_10.jpg
6790,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_13.jpg
6791,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_12.jpg
6792,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_0.jpg
6793,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_1.jpg
6794,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_3.jpg
6795,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_2.jpg
6796,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_6.jpg
6798,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_5.jpg
6799,rainforest,./data/FirstBatch/images/rainforest_00004885.jpg,./data/FirstBatch/labels/rainforest_00004885_maskSA_4.jpg
6800,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskBox_4.jpg
6801,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskBox_0.jpg
6802,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskBox_1.jpg
6803,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskBox_3.jpg
6804,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskBox_2.jpg
6805,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_13.jpg
6806,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_0.jpg
6808,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_12.jpg
6809,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_10.jpg
6810,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_3.jpg
6811,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_2.jpg
6812,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_11.jpg
6813,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_6.jpg
6814,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_7.jpg
6815,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_14.jpg
6816,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_5.jpg
6817,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_4.jpg
6818,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_9.jpg
6819,natural,./data/FirstBatch/images/natural_00003376.jpg,./data/FirstBatch/labels/natural_00003376_maskSA_8.jpg
6821,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_10.jpg
6822,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_11.jpg
6823,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_9.jpg
6824,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_13.jpg
6825,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_12.jpg
6827,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskBox_3.jpg
6828,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskBox_2.jpg
6830,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskBox_1.jpg
6831,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskBox_4.jpg
6832,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_5.jpg
6833,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_4.jpg
6834,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_6.jpg
6835,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_7.jpg
6836,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_3.jpg
6838,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_0.jpg
6839,rainforest,./data/FirstBatch/images/rainforest_00003683.jpg,./data/FirstBatch/labels/rainforest_00003683_maskSA_1.jpg
6840,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskBox_4.jpg
6841,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_8.jpg
6842,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskBox_3.jpg
6843,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskBox_2.jpg
6844,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_9.jpg
6846,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskBox_1.jpg
6847,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_10.jpg
6848,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_11.jpg
6849,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_13.jpg
6850,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_12.jpg
6851,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_14.jpg
6852,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_7.jpg
6853,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_6.jpg
6854,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_4.jpg
6855,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_5.jpg
6856,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_1.jpg
6857,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_0.jpg
6858,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_2.jpg
6859,natural,./data/FirstBatch/images/natural_00004394.jpg,./data/FirstBatch/labels/natural_00004394_maskSA_3.jpg
6861,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_7.jpg
6862,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_5.jpg
6863,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_4.jpg
6864,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_0.jpg
6865,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_1.jpg
6866,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_3.jpg
6867,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_2.jpg
6868,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskBox_2.jpg
6870,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskBox_1.jpg
6871,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskBox_0.jpg
6872,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskBox_4.jpg
6873,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_14.jpg
6874,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_11.jpg
6875,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_9.jpg
6876,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_8.jpg
6877,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_10.jpg
6878,canyon,./data/FirstBatch/images/canyon_00000132.jpg,./data/FirstBatch/labels/canyon_00000132_maskSA_12.jpg
6880,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_5.jpg
6881,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_4.jpg
6882,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskBox_4.jpg
6883,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_6.jpg
6884,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_7.jpg
6885,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskBox_3.jpg
6886,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_3.jpg
6887,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_2.jpg
6889,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskBox_0.jpg
6891,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_1.jpg
6892,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskBox_1.jpg
6893,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_10.jpg
6895,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_13.jpg
6896,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_12.jpg
6897,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_14.jpg
6898,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_9.jpg
6899,natural,./data/FirstBatch/images/natural_00001005.jpg,./data/FirstBatch/labels/natural_00001005_maskSA_8.jpg
6900,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_8.jpg
6901,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_9.jpg
6902,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_10.jpg
6903,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_11.jpg
6904,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_13.jpg
6905,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_12.jpg
6906,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_14.jpg
6907,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_2.jpg
6909,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskBox_4.jpg
6910,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_1.jpg
6911,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_0.jpg
6912,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskBox_3.jpg
6914,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_5.jpg
6915,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskBox_2.jpg
6916,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskBox_0.jpg
6917,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskSA_7.jpg
6919,natural,./data/FirstBatch/images/natural_00001763.jpg,./data/FirstBatch/labels/natural_00001763_maskBox_1.jpg
6920,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_8.jpg
6921,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_9.jpg
6922,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_13.jpg
6923,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_12.jpg
6924,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_10.jpg
6925,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_11.jpg
6927,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_7.jpg
6928,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_6.jpg
6930,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_5.jpg
6931,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskBox_4.jpg
6932,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskBox_0.jpg
6933,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_1.jpg
6934,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_0.jpg
6935,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskBox_1.jpg
6936,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskBox_3.jpg
6937,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskSA_2.jpg
6939,rainforest,./data/FirstBatch/images/rainforest_00003324.jpg,./data/FirstBatch/labels/rainforest_00003324_maskBox_2.jpg
6940,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_6.jpg
6942,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_5.jpg
6943,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_4.jpg
6944,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_0.jpg
6945,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_1.jpg
6946,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_3.jpg
6947,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_2.jpg
6948,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_14.jpg
6949,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_9.jpg
6950,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_11.jpg
6951,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_10.jpg
6952,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_8.jpg
6953,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskSA_12.jpg
6955,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskBox_2.jpg
6956,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskBox_3.jpg
6957,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskBox_1.jpg
6958,ocean,./data/FirstBatch/images/ocean_00002406.jpg,./data/FirstBatch/labels/ocean_00002406_maskBox_0.jpg
6960,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_3.jpg
6961,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_2.jpg
6962,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_0.jpg
6963,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_1.jpg
6965,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_4.jpg
6966,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_6.jpg
6967,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_7.jpg
6968,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskBox_1.jpg
6969,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskBox_0.jpg
6970,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_9.jpg
6971,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskBox_2.jpg
6973,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_8.jpg
6974,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskBox_4.jpg
6975,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_14.jpg
6976,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_12.jpg
6977,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_13.jpg
6978,canyon,./data/FirstBatch/images/canyon_00002241.jpg,./data/FirstBatch/labels/canyon_00002241_maskSA_11.jpg
6980,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_14.jpg
6981,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_12.jpg
6982,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_13.jpg
6983,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_11.jpg
6985,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskBox_1.jpg
6986,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskBox_0.jpg
6990,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskBox_4.jpg
6991,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_9.jpg
6992,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_4.jpg
6993,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_5.jpg
6994,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_7.jpg
6995,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_6.jpg
6996,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_2.jpg
6997,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_3.jpg
6998,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_1.jpg
6999,canyon,./data/FirstBatch/images/canyon_00002527.jpg,./data/FirstBatch/labels/canyon_00002527_maskSA_0.jpg
7000,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_10.jpg
7001,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_11.jpg
7003,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_12.jpg
7004,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_14.jpg
7006,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskBox_4.jpg
7007,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_8.jpg
7008,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskBox_3.jpg
7009,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskBox_2.jpg
7010,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskBox_0.jpg
7011,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskBox_1.jpg
7013,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_1.jpg
7014,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_3.jpg
7015,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_2.jpg
7016,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_6.jpg
7017,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_7.jpg
7018,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_5.jpg
7019,rainforest,./data/FirstBatch/images/rainforest_00000995.jpg,./data/FirstBatch/labels/rainforest_00000995_maskSA_4.jpg
7021,canyon,./data/FirstBatch/images/canyon_00002484.jpg,./data/FirstBatch/labels/canyon_00002484_maskSA_5.jpg
7022,canyon,./data/FirstBatch/images/canyon_00002484.jpg,./data/FirstBatch/labels/canyon_00002484_maskSA_4.jpg
7023,canyon,./data/FirstBatch/images/canyon_00002484.jpg,./data/FirstBatch/labels/canyon_00002484_maskSA_12.jpg
7025,canyon,./data/FirstBatch/images/canyon_00002484.jpg,./data/FirstBatch/labels/canyon_00002484_maskSA_6.jpg
7026,canyon,./data/FirstBatch/images/canyon_00002484.jpg,./data/FirstBatch/labels/canyon_00002484_maskSA_7.jpg
